Month,Custumer Name,Customer Group,Product,City,Sales_amt,Standard_Cost,Metal_Cost,Taxes,FreightUnrecovered,Metal_weight_CU
 6/1/2018 ,- H LEFF ELECTRIC CO INC,Medium,RST, Irving, 630.00 , 216.31 , 228.46 , 23.56 , -   , 58.85 
 6/1/2017 ,- ETCO ELECTRIC SUPPLY INC,Medium,RST, Pembroke Pines, 556.56 , 768.06 , 91.38 , 33.45 , 48.62 , 88.28 
 4/1/2017 ,- ELECTRICAL WHOLESALE SUPPLY,Medium,RST, Toledo," 1,032.96 "," 2,148.35 "," 1,025.53 ", 33.26 , -   , 82.56 
 5/1/2018 ,* CRESCENT ELECTRIC SUPPLY,Large,RST, Pasadena," 27,132.12 "," 9,231.70 "," 7,227.89 ", 854.66 , 791.35 ," 2,362.13 "
 1/1/2017 ,# J P SIMONS & COMPANY   #1895,Large,RST, New Orleans," 11,510.40 "," 1,820.77 "," 1,799.78 ", 649.19 , 449.75 , 196.06 
 5/1/2018 ,# EDWARDS SUPPLY CO INC  #9990,Medium,RST, Fort Worth, 915.42 ," 3,350.32 "," 2,288.70 ", 30.03 , 158.70 , 829.13 
 4/1/2018 ,"~ VALLEN DISTRIBUTION, INC",Medium,RST, Tacoma," 3,267.60 "," 7,219.26 "," 3,292.48 ", 225.46 , 448.01 ," 1,272.29 "
 5/1/2017 ,~ NORTHEAST ELECTRICAL DISTRS,Medium,RST, Irving, 195.84 , 192.01 , 137.08 , 12.81 , 123.39 , 88.28 
 6/1/2017 ,NORTHERN SAFETY COMPANY INC,small,RST, Miami, 194.76 , 92.84 , 205.61 , 8.59 , -   , 220.70 
 6/1/2017 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Metairie," 1,372.80 "," 1,461.56 "," 1,053.77 ", 49.28 , 54.17 , 113.11 
 6/1/2017 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Syracuse," 19,826.64 "," 11,406.65 "," 9,511.76 ", 626.52 , 507.90 ," 2,763.13 "
 1/1/2017 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Mesquite," 38,368.38 "," 5,853.33 "," 34,647.48 "," 1,764.95 ", 419.68 ," 10,190.77 "
 1/1/2017 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Nashville-Davidson," 11,122.16 "," 6,762.85 "," 1,445.10 ", 506.06 , -   , 826.47 
 5/1/2018 ,FASTENAL COMPANY,Large,RST, Alexandria," 1,785.42 ", 458.12 , 196.71 , 57.85 , -   , 55.10 
 2/1/2017 ,ELECTRIC CORD SETS INC,Medium,RST, Virginia Beach," 2,839.50 ", 352.21 , 46.43 , 155.32 , -   , 29.90 
 1/1/2018 ,CED-CONSOLIDATED ELEC DIST,Large,RST, Lincoln," 2,976.48 "," 1,332.64 ", 124.89 , 145.85 , -   , 402.18 
 4/1/2018 ,CED-CONSOLIDATED ELEC DIST,Large,RST, Seattle," 633,951.84 "," 196,409.57 "," 412,754.89 "," 39,938.97 ", -   ," 44,963.88 "
 5/1/2017 ,CED-CONSOLIDATED ELEC DIST,Large,RST, Boston," 9,476.70 "," 5,464.57 ", 707.77 , 438.77 , 156.34 ," 1,139.58 "
 1/1/2017 ,CED-CONSOLIDATED ELEC DIST,Large,RST, Mobile," 1,844.64 ", 787.20 , 315.75 , 85.59 , -   , 91.51 
 6/1/2018 ,"ANIXTER, INC",Large,RST, Des Moines," 1,096.00 ", 379.45 , 91.06 , 35.73 , -   , 29.76 
 3/1/2018 ,"ANIXTER, INC",Large,RST, Raleigh," 6,777.60 "," 1,396.78 "," 1,498.70 ", 221.63 , 194.94 , 482.61 
 2/1/2018 ,ALLIED WIRE & CABLE,small,RST, Plano, 528.00 ," 1,039.33 "," 1,124.03 ", 30.41 , -   , 482.61 
 1/1/2018 ,- SCHAEDLER/YESCO DISTRIBUTION,Medium,RST, Buffalo," 1,124.76 "," 2,394.42 "," 1,755.86 ", 62.54 , -   , 860.75 
 2/1/2017 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Arlington," 2,835.54 "," 2,754.04 ", 392.29 , 107.18 , 109.58 , 85.47 
 6/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Paterson, 566.30 , 57.06 , 179.96 , 32.79 , 39.43 , 21.73 
 1/1/2018 ,GENERAL SUPPLY AND SERVICES,Large,RST, Houston," 2,792.02 "," 13,863.47 "," 2,402.47 ", 166.68 , 210.24 , 785.15 
 2/1/2018 ,GENERAL SUPPLY AND SERVICES,Large,RST, Lubbock," 1,508.10 "," 1,900.05 ", 225.11 , 85.36 , -   , 514.98 
 1/1/2018 ,"- IAC, INC.",Medium,RST, Minneapolis, 378.00 , 490.32 , 292.05 , 26.04 , -   , 109.08 
 4/1/2018 ,* SUMMIT ELECTRIC SUPPLY,Medium,RST, Oceanside," 6,196.50 "," 1,465.10 ", 607.70 , 284.42 , -   , 238.32 
 6/1/2017 ,* MAYER ELECTRIC SUPPLY,Large,RST, Eugene," 23,907.78 "," 40,964.79 "," 19,960.86 "," 1,611.38 ", 646.72 ," 5,509.53 "
 2/1/2018 ,* LOYD'S ELECTRIC SUPPLY,Medium,RST, Vancouver," 6,425.12 "," 8,293.12 "," 1,892.15 ", 278.85 , (52.22)," 1,827.93 "
 2/1/2017 ,* ELLIOTT ELECTRIC SUPPLY,Medium,RST, Hartford," 1,525.68 ", 818.50 , 578.71 , 49.28 , -   , 46.59 
 2/1/2018 ,* DULLES ELECTRIC & SUPPLY,Medium,RST, Tulsa," 6,445.28 ", 417.21 , 610.75 , 228.16 , 115.86 , 98.34 
 2/1/2018 ,* DIVERSIFIED SUPPLY INC,Medium,RST, Arlington, 275.16 , 397.73 , 411.23 , 16.37 , 25.44 , 29.43 
 2/1/2018 ,* CRESCENT ELECTRIC SUPPLY,Large,RST, Las Vegas," 1,002.24 ", 163.13 , 360.68 , 63.24 , -   , 16.59 
 3/1/2017 ,* COLONIAL ELECTRIC SUPPLY CO,Large,RST, Fort Lauderdale," 27,658.98 "," 2,188.41 ", 733.58 ," 1,662.30 ", 555.42 , 708.68 
 5/1/2018 ,DIGI-KEY CORP,Medium,RST, Garden Grove," 2,679.50 "," 1,781.51 ", 209.90 , 134.51 , -   , 540.72 
 5/1/2017 ,CED-CONSOLIDATED ELEC DIST,Large,RST, Boise City, 388.00 , 527.31 ," 1,462.13 ", 16.53 , 37.42 , 117.71 
 5/1/2018 ,CED-CONSOLIDATED ELEC DIST,Large,RST, Chula Vista," 5,234.58 "," 1,798.44 ", 134.06 , 360.14 , 5.87 , 302.19 
 1/1/2017 ,CED-CONSOLIDATED ELEC DIST,Large,RST, Cedar Rapids," 5,590.40 "," 1,744.34 "," 1,315.00 ", 239.27 , 55.84 , 158.80 
 2/1/2018 ,# UPCHURCH ELECTRICAL    #3730,Large,RST, Rockford," 18,167.22 "," 11,665.42 "," 2,606.94 "," 1,001.01 ", 184.73 ," 1,469.10 "
 6/1/2018 ,"~ VALLEN DISTRIBUTION, INC",Medium,RST, Greensboro," 3,071.68 "," 2,789.27 ", 397.60 , 136.69 , 41.82 , 259.88 
 1/1/2017 ,"~ VALLEN DISTRIBUTION, INC",Medium,RST, Chandler," 4,938.00 "," 4,267.43 ", 455.62 , 263.69 , 31.29 , 29.78 
 4/1/2018 ,"~ VALLEN DISTRIBUTION, INC",Medium,RST, Montgomery," 3,526.00 "," 8,502.04 "," 3,167.73 ", 168.54 , 489.96 , 258.81 
 3/1/2018 ,- WILLE ELECTRIC SUPPLY,Medium,RST, Santa Clarita," 1,514.16 ", 194.22 , 405.20 , 69.95 , -   , 154.49 
 4/1/2018 ,REXEL INC,Large,RST, Evansville, 410.80 , 687.62 , 489.11 , 16.76 , 15.12 , 22.83 
 2/1/2017 ,- TURTLE & HUGHES INC,Large,RST, San Francisco, 422.46 ," 1,287.64 ", 799.17 , 21.67 , 233.98 , 154.41 
 3/1/2017 ,- MEDLER ELECTRIC CO INC,Large,RST, Little Rock," 1,557.64 "," 4,122.68 ", 380.83 , 55.76 , 7.34 , 24.53 
 5/1/2017 ,- MCNAUGHTON-MCKAY ELECTRIC CO,Medium,RST, Fort Wayne," 2,599.92 ", 189.40 , 411.22 , 130.00 , -   , 308.99 
 2/1/2017 ,- BILLOWS ELECTRIC SUPPLY CO,Large,RST, Colorado Springs," 61,096.14 "," 8,198.79 "," 7,512.89 "," 3,018.15 ", 247.18 ," 2,419.30 "
 4/1/2017 ,IMS A DIVISION OF ANIXTER INC,Medium,RST, Ontario," 2,519.85 ", 496.64 , 379.81 , 87.44 , 93.43 , 91.73 
 3/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Kansas City," 2,018.88 ", 92.71 , 205.61 , 81.56 , -   , 154.49 
 2/1/2017 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Minneapolis, 868.32 ," 1,115.52 ", 395.08 , 54.88 , -   , 21.52 
 5/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Orange, 973.04 ," 4,611.01 ", 289.13 , 40.48 , 274.68 , 661.43 
 2/1/2018 ,REXEL HOLDINGS USA,Large,RST, Topeka," 17,086.64 "," 7,957.70 "," 9,631.29 ", 994.44 ," 1,059.56 "," 1,573.79 "
 3/1/2018 ,GENERAL SUPPLY AND SERVICES,Large,RST, Philadelphia," 2,951.64 ", 754.11 , 432.05 , 93.57 , 117.88 , 176.50 
 6/1/2018 ,ANIXTER INC,Medium,RST, Denver, 700.00 ," 1,198.89 ", 78.06 , 29.47 , -   , 25.51 
 2/1/2017 ,ALLIED ELECTRONICS,Large,RST, Naperville," 35,595.00 "," 1,562.82 "," 9,187.58 "," 1,996.88 ", -   ," 2,448.96 "
 5/1/2018 ,- WERNER ELECTRIC SUPPLY CO,Large,RST, Kansas City," 4,614.96 ", 361.63 ," 2,119.68 ", 143.06 , 31.33 , 441.41 
 5/1/2017 ,- H LEFF ELECTRIC CO INC,Medium,RST, Buffalo," 3,791.84 "," 5,076.18 "," 3,266.98 ", 262.40 , 254.64 , 120.95 
 5/1/2018 ,- ELECTRICAL WHOLESALE SUPPLY,Medium,RST, San Antonio," 3,344.00 "," 3,271.83 ", 660.59 , 128.08 , 92.65 , 264.12 
 3/1/2018 ,AARON'S SUPPLY,Medium,RST, Memphis," 3,560.00 "," 1,793.01 "," 1,001.71 ", 126.74 , 15.69 , 208.60 
 4/1/2017 ,WESCO DISTRIBUTION,Large,RST, Oklahoma City," 1,411.48 ", 626.29 , 529.92 , 78.34 , 15.19 , 132.42 
 4/1/2017 ,WESCO DISTRIBUTION,Large,RST, Huntsville," 1,153.04 "," 1,317.48 ", 115.56 , 42.43 , 31.24 , 77.01 
 6/1/2018 ,* F D LAWRENCE * CINCINNATI,Medium,RST, Coral Springs," 6,066.72 "," 4,005.11 "," 4,647.15 ", 397.98 , (102.25)," 2,211.97 "
 4/1/2018 ,* COUNTRY LINE ELECTRICAL DIST,Medium,RST, Glendale," 2,842.52 "," 4,966.64 "," 4,277.10 ", 177.09 , 184.83 ," 1,282.58 "
 3/1/2017 ,# KEER ELECTRICAL SUPPLY #5130,small,RST, Salem, 320.50 , 754.60 , 129.66 , 9.68 , 17.43 , 42.38 
 2/1/2018 ,"~ VALLEN DISTRIBUTION, INC",Medium,RST, Stockton, 565.44 , 787.43 ," 1,620.82 ", 25.50 , 92.51 , 588.55 
 5/1/2018 ,~ ONESOURCE DISTRIBUTORS,Medium,RST, Fayetteville, 437.76 , 223.65 , 147.63 , 28.50 , -   , 19.68 
 5/1/2018 ,~ COOPER FRIEDMAN ELECTRIC SUP,Medium,RST, Beaumont," 12,521.88 "," 5,578.50 ", 515.39 , 676.18 , 201.84 , 515.16 
 1/1/2018 ,REXEL INC,Large,RST, Tempe," 1,752.00 "," 1,551.17 ", 132.48 , 81.82 , 33.08 , 132.42 
 6/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Cedar Rapids," 10,778.88 "," 1,928.72 "," 1,825.02 ", 326.60 , -   , 405.38 
 5/1/2017 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Irving," 10,691.20 ", 564.30 ," 3,232.04 ", 408.40 , -   , 352.09 
 6/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Cedar Rapids," 1,557.50 ", 382.22 , 316.47 , 61.37 , 12.18 , 20.69 
 4/1/2017 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Memphis," 4,055.52 "," 1,875.98 ", 887.99 , 124.91 , 43.05 , 435.30 
 2/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,RST, New York," 4,115.88 "," 2,098.69 ", 267.24 , 268.77 , 50.06 , 305.67 
 3/1/2017 ,GRAYBAR ELECTRIC COMPANY,Large,RST, Arlington," 1,615.60 ", 521.96 , 270.13 , 90.15 , 56.67 , 14.71 
 2/1/2018 ,GENERAL SUPPLY AND SERVICES,Large,RST, Irvine, 807.28 , 576.63 , 381.75 , 30.19 , 98.47 , 124.76 
 6/1/2018 ,GDL INDUSTRIAL ELECTRONICS,Medium,RST, Stamford," 1,605.78 "," 1,022.14 ", 289.30 , 72.42 , 13.62 , 113.46 
 6/1/2018 ,CED-CONSOLIDATED ELEC DIST,Large,RST, Lansing," 4,335.38 "," 2,193.63 ", 937.83 , 202.46 , 63.27 , 191.56 
 4/1/2017 ,CED-CONSOLIDATED ELEC DIST,Large,RST, Miami, 150.50 , 244.82 , 145.89 , 9.89 , -   , 10.60 
 4/1/2017 ,CED-CONSOLIDATED ELEC DIST,Large,RST, Springfield, 924.72 , 535.44 , 234.85 , 51.04 , -   , 153.50 
 5/1/2018 ,- WERNER ELECTRIC SUPPLY CO,Large,RST, Fort Collins," 1,256.40 "," 1,287.14 ", 427.01 , 50.88 , 4.53 , 251.19 
 4/1/2018 ,- RAYMOND DE STEIGER,Medium,RST, Lincoln, 939.75 , 281.77 , 211.05 , 51.87 , 26.05 , 160.94 
 1/1/2018 ,- FAIRMONT SUPPLY,Large,RST, Tacoma, 733.68 , 311.52 , 74.39 , 23.18 , -   , 19.45 
 5/1/2017 ,- FAIRMONT SUPPLY,Large,RST, Sacramento," 10,086.48 "," 1,191.28 "," 3,068.85 ", 400.43 , -   ," 1,432.75 "
 4/1/2018 ,- BUCKLES-SMITH ELECTRIC,small,RST, Lubbock, 286.28 , 860.04 , 431.94 , 15.95 , -   , 70.58 
 4/1/2017 ,- BORDER STATES ELECTRIC,Large,RST, Hampton," 2,882.88 "," 1,250.06 "," 1,615.19 ", 138.09 , 278.15 , 316.71 
 2/1/2018 ,* SUMMIT ELECTRIC SUPPLY,Medium,MST, Sterling Heights, 426.83 , 75.65 , 326.68 , 23.30 , 83.32 , 117.81 
 2/1/2018 ,* SPRINGFIELD ELECTRIC SUPPLY,Large,MST, Dallas, 172.92 , 168.15 , 101.28 , 6.97 , 8.58 , 23.64 
 5/1/2018 ,* NU-LITE ELECTRICAL WHLSRS,small,MST, Columbus, 650.79 , 210.22 , 365.49 , 39.96 , 1.53 , 48.26 
 2/1/2017 ,* MICK ELECTRIC COMPANY,small,MST, Providence," 1,053.74 ", 759.81 , 363.58 , 55.01 , 79.05 , 87.33 
 2/1/2018 ,* FRANKLIN ELECTRIC COMPANY,Medium,MST, Sunnyvale, 174.60 , 559.84 , 10.86 , 6.72 , -   , 88.09 
 1/1/2017 ,* CRESCENT ELECTRIC SUPPLY,Large,MST, Naperville, 81.46 , 264.26 , 241.41 , 5.46 , 33.35 , 49.31 
 1/1/2017 ,* CRESCENT ELECTRIC SUPPLY,Large,MST, Chula Vista, 160.48 , 272.57 , 81.97 , 11.19 , 23.60 , 32.58 
 5/1/2018 ,* CHANCELLOR ELECTRICAL SUPPLY,small,MST, Evansville, 14.90 , 23.83 , 1.08 , 0.86 , -   , 0.98 
 4/1/2018 ,# KILOWATTS ELECTRIC SPLY 8150,small,MST, Lexington-Fayette, 25.09 , 156.11 , 22.34 , 0.86 , 2.04 , 0.97 
 6/1/2017 ,# DOVER ELECTRIC SUPPLY  #1275,small,MST, Richmond, 740.63 , 35.27 , 207.62 , 26.07 , -   , 31.54 
 2/1/2018 ,# AAA ELECTRICAL SUPPLY  #6910,Medium,MST, Aurora, 642.41 , 443.46 , 148.98 , 29.68 , 1.93 , 29.21 
 5/1/2018 ,WIRE MASTERS INC,small,MST, Louisville, 98.86 , 152.74 , 63.68 , 6.60 , -   , 19.91 
 1/1/2018 ,NEEDHAM ELECTRIC SUPPLY CORP,Medium,MST, Fullerton, 23.72 , 30.07 , 20.61 , 1.62 , -   , 0.30 
 3/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,MST, Miami, 181.58 , 35.50 , 21.48 , 5.94 , -   , 19.40 
 5/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,MST, Knoxville, 318.09 , 41.82 , 31.03 , 20.01 , 3.33 , 3.86 
 2/1/2017 ,CED-CONSOLIDATED ELEC DIST,Large,MST, Fort Lauderdale," 2,374.43 ", 660.87 , 263.36 , 156.00 , 36.83 , 41.93 
 5/1/2017 ,WESCO DISTRIBUTION,Large,MST, Columbus, 134.19 , 66.49 , 175.20 , 6.15 , 1.60 , 20.40 
 4/1/2018 ,WESCO DISTRIBUTION,Large,MST, Fayetteville, 415.13 , 21.74 , 64.46 , 21.38 , -   , 4.68 
 5/1/2018 ,* WHOLESALE ELECTRIC,Large,MST, Orange, 796.88 , 33.70 , 164.63 , 42.95 , -   , 26.56 
 1/1/2017 ,* US ELECTRICAL SERVICES INC,Medium,MST, Lexington-Fayette, 262.14 , 3.06 , 219.48 , 8.20 , 8.37 , 27.26 
 1/1/2018 ,* UNITED ELECTRIC SUPPLY CO,Large,MST, Pasadena, 29.36 , 5.79 , 20.92 , 1.76 , -   , 8.75 
 3/1/2017 ,* CRESCENT ELECTRIC SUPPLY,Large,MST, Dayton, 107.07 , 112.34 , 4.63 , 4.45 , 1.47 , 4.13 
 4/1/2017 ,# COMPONENT SPECIALTIES  #8580,small,MST, Rochester, 5.23 , 32.80 , 17.30 , 0.18 , -   , 14.58 
 5/1/2017 ,HUBBARD INDUSTRIAL SUPPLY,Medium,MST, San Antonio," 1,921.43 ", 436.62 , 50.22 , 116.25 , 3.17 , 20.89 
 3/1/2017 ,* WHOLESALE ELECTRIC,Large,MST, Santa Ana, 28.78 , 14.88 , 10.82 , 1.19 , -   , 0.59 
 1/1/2018 ,* SUNRAY ELECTRIC SUPPLY CO,small,MST, Ann Arbor, 112.22 , 44.98 , 22.08 , 3.73 , 0.76 , 27.66 
 5/1/2018 ,* MADISON ELECTRIC CO,Medium,MST, Riverside, 21.46 , 92.53 , 30.34 , 1.00 , -   , 3.51 
 5/1/2018 ,"ANIXTER, INC",Large,MST, Spokane, 55.58 , 9.49 , 2.43 , 2.70 , 1.49 , 2.86 
 2/1/2018 ,* HELSEL - JEPPERSON ELEC,Medium,MST, Knoxville, 595.27 , 8.83 , 170.30 , 20.24 , -   , 54.79 
 3/1/2018 ,* DAKOTA SUPPLY GROUP,Large,MST, Lansing, 54.67 , 136.76 , 33.69 , 1.86 , 7.29 , 18.35 
 2/1/2018 ,# VERNON ELECTRICAL      #5550,small,MST, Bakersfield, 109.54 , 32.01 , 9.75 , 3.76 , 0.25 , 0.39 
 1/1/2017 ,MOHAWK SUPPLY INC,small,MST, Stockton, 155.52 , 67.84 , 12.66 , 10.75 , 1.23 , 8.27 
 1/1/2017 ,# GENEVA ELECTRICAL SPLY #7761,Medium,MST, Little Rock, 452.21 , 587.72 , 457.12 , 30.34 , 39.36 , 149.39 
 1/1/2017 ,# BRITE WHOLESALE ELECT  #2025,small,MST, Salt Lake City, 186.95 , 515.94 , 196.32 , 11.25 , (11.08), 23.83 
 1/1/2018 ,"KGP TELECOMMUNICATIONS, INC",Large,MST, Birmingham," 2,126.03 ", 202.98 , 717.87 , 146.27 , 38.01 , 292.41 
 1/1/2018 ,~ VIKING ELECTRIC SUPPLY INC,Medium,MST, Albuquerque," 1,486.70 "," 1,220.75 ", 221.20 , 51.29 , 46.75 , 294.80 
 5/1/2017 ,"~ VALLEN DISTRIBUTION, INC",Medium,MST, Cincinnati," 6,555.20 "," 2,490.74 ", 285.19 , 301.54 , 131.14 , 128.57 
 6/1/2017 ,ALLIED ELECTRONICS,Large,MST, Eugene," 21,225.52 "," 14,954.37 "," 9,371.12 ", 696.20 , 68.03 ," 1,342.95 "
 5/1/2017 ,- VP SUPPLY CORPORATION,small,MST, Vallejo, 370.66 , 258.10 , 320.96 , 11.53 , 2.80 , 34.85 
 5/1/2017 ,"- STEINER ELECTRIC CO., INC.",Medium,MST, Thousand Oaks," 1,575.06 "," 1,169.46 ", 318.90 , 95.76 , 0.73 , 54.49 
 4/1/2017 ,- STATE ELECTRIC SUPPLY CO INC,Large,MST, Aurora," 4,008.77 ", 160.13 ," 1,513.53 ", 139.91 , 18.11 , 184.66 
 4/1/2018 ,- STANION WHOLESALE ELECTRIC,small,MST, Madison, 557.57 , 103.38 , 46.75 , 38.42 , 0.18 , 29.66 
 2/1/2017 ,- MARSHALL E CAMPBELL CO INC,Medium,MST, Columbus," 1,790.96 ", 554.95 , 541.27 , 68.95 , 39.47 , 85.17 
 4/1/2017 ,- KENDALL ELECTRIC INC,Large,MST, Boston, 59.04 , 551.64 , 586.10 , 3.59 , 66.45 , 129.13 
 3/1/2017 ,- FROMM ELECTRIC SUPPLY CORP,Medium,MST, Hialeah, 285.84 , 64.64 , 2.45 , 12.46 , -   , 1.14 
 4/1/2018 ,- CITY ELECTRIC COMPANY INC,Medium,MST, Lexington-Fayette," 1,375.74 "," 2,318.97 "," 1,100.62 ", 60.81 , 39.38 , 244.59 
 1/1/2017 ,WESCO DISTRIBUTION,Large,MST, Jackson, 189.62 , 38.01 , 57.40 , 7.47 , -   , 9.71 
 2/1/2017 ,WESCO DISTRIBUTION,Large,MST, Lansing," 3,723.95 "," 2,565.19 ", 813.84 , 258.81 , 52.95 , 288.11 
 4/1/2017 ,* WHOLESALE ELECTRIC,Large,MST, Pomona, 151.66 , 56.20 , 40.86 , 7.83 , 12.19 , 18.58 
 1/1/2017 ,* THE HITE COMPANY,Medium,MST, Newport News, 703.17 , 197.06 , 184.79 , 44.86 , 16.60 , 91.66 
 4/1/2018 ,"~ VALLEN DISTRIBUTION, INC",Medium,MST, San Antonio, 410.29 , 85.82 , 86.55 , 25.81 , 24.02 , 34.14 
 4/1/2017 ,"~ VALLEN DISTRIBUTION, INC",Medium,MST, San Antonio, 61.74 , 0.60 , 32.24 , 3.95 , -   , 5.15 
 1/1/2018 ,"~ VALLEN DISTRIBUTION, INC",Medium,MST, Naperville, 341.88 , 131.76 , 124.09 , 19.08 , -   , 11.37 
 4/1/2018 ,~ COOPER FRIEDMAN ELECTRIC SUP,Medium,MST, Houston, 133.39 , 44.14 , 0.55 , 5.36 , 0.31 , 8.54 
 1/1/2018 ,~ CAPITAL LIGHTING & SUPPLY,Medium,MST, Minneapolis, 196.02 , 290.91 , 42.49 , 6.21 , 0.70 , 14.80 
 6/1/2018 ,REXEL INC,Large,MST, Philadelphia," 1,415.56 "," 1,092.82 ", 520.59 , 95.97 , 50.26 , 135.70 
 5/1/2018 ,* HARRY COOPER SUPPLY,Medium,MST, Madison, 92.06 , 141.08 , 114.71 , 4.39 , 3.57 , 32.23 
 6/1/2018 ,* CRESCENT ELECTRIC SUPPLY,Large,MST, Phoenix, 891.56 , 503.63 , 69.22 , 56.79 , 3.78 , 57.96 
 6/1/2018 ,* CRESCENT ELECTRIC SUPPLY,Large,MST, East Los Angeles, 646.14 , 12.53 , 177.86 , 41.87 , 7.42 , 58.53 
 3/1/2018 ,# EDWARDS SUPPLY CO INC  #9990,Medium,MST, Santa Ana, 645.62 , 448.67 , 191.46 , 34.73 , 10.38 , 122.02 
 6/1/2017 ,HUBBARD INDUSTRIAL SUPPLY,Medium,MST, Fresno, 308.67 , 107.94 , 29.08 , 15.90 , 3.42 , 0.76 
 2/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,MST, Montgomery, 136.29 , 59.48 , 13.31 , 7.14 , 1.56 , 3.33 
 5/1/2017 ,GRAYBAR ELECTRIC COMPANY,Large,MST, Salem, 111.28 , 91.19 , 95.07 , 7.11 , 13.21 , 19.74 
 6/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,MST, Knoxville," 1,241.08 ", 384.81 , 517.46 , 51.88 , 39.35 , 98.34 
 2/1/2017 ,GENERAL SUPPLY AND SERVICES,Large,MST, Henderson," 1,076.60 ", 67.46 , 307.54 , 59.43 , 42.59 , 41.09 
 3/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,MST, Albuquerque, 79.22 , 14.16 , 6.24 , 4.56 , 4.48 , 7.84 
 5/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,MST, Philadelphia, 326.12 , 139.44 , 54.75 , 22.76 , 2.93 , 6.84 
 4/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,MST, Virginia Beach, 164.20 , 5.60 , 23.44 , 5.89 , 2.20 , 18.82 
 1/1/2018 ,GRAYBAR ELECTRIC COMPANY,Large,MST, Moreno Valley, 126.79 , 5.59 , 32.40 , 7.68 , -   , 11.48 
 3/1/2018 ,WESCO DISTRIBUTION,Large,MST, Santa Rosa, 206.26 , 64.30 , 42.64 , 6.60 , 0.78 , 14.40 
 6/1/2018 ,* WYANDOTTE ELECTRIC SUPPLY CO,small,MST, Riverside, 426.25 , 121.94 , 280.79 , 17.73 , -   , 34.63 
 3/1/2018 ,* THE HITE COMPANY,Medium,MST, Vallejo, 83.23 , 4.40 , 17.59 , 3.11 , 2.57 , 4.63 
 1/1/2018 ,* SPRINGFIELD ELECTRIC SUPPLY,Large,MST, Ontario," 2,720.90 "," 1,181.54 ", 93.62 , 111.83 , 53.94 , 315.39 
 3/1/2018 ,* CRESCENT ELECTRIC SUPPLY,Large,MST, San Bernardino," 1,253.12 ", 74.55 , 82.41 , 54.64 , 10.62 , 74.30 
 2/1/2018 ,* ALAMEDA ELECTRICAL DIST INC,Medium,MST, Brownsville," 2,352.18 ", 90.34 , 429.53 , 139.25 , 1.66 , 449.08 
 6/1/2017 ,CED-CONSOLIDATED ELEC DIST,Large,MST, Overland Park, 15.99 , 10.07 , 149.11 , 0.77 , 3.39 , 30.78 
 6/1/2018 ,"KGP TELECOMMUNICATIONS, INC",Large,MST, Hampton," 1,119.80 ", 243.20 , 518.16 , 60.02 , 9.53 , 15.01 
 6/1/2017 ,CERESKE ELECTRIC CABLE CO,small,MST, Chula Vista, 101.96 , 6.17 , 47.69 , 5.29 , 3.52 , 18.76 
 2/1/2017 ,"KGP TELECOMMUNICATIONS, INC",Large,MST, Fort Wayne, 259.83 , 199.06 , 69.13 , 11.41 , -   , 18.85 
 5/1/2017 ,EASTERN ELECTRIC SUPPLY,small,MST, El Paso, 40.38 , 400.04 , 156.65 , 1.37 , 9.14 , 85.97 
 6/1/2018 ,"~ VALLEN DISTRIBUTION, INC",Medium,MST, Little Rock, 493.92 , 40.88 , 104.04 , 16.69 , 2.95 , 50.53 
 2/1/2018 ,"~ VALLEN DISTRIBUTION, INC",Medium,MST, Grand Rapids, 65.66 , 7.54 , 4.04 , 2.51 , -   , 3.79 
 1/1/2017 ,"~ VALLEN DISTRIBUTION, INC",Medium,MST, Dayton, 357.94 , 62.11 , 160.41 , 23.34 , 9.26 , 76.35 
 2/1/2018 ,CED-CONSOLIDATED ELEC DIST,Large,MST, Fort Worth," 5,668.57 "," 1,590.41 "," 1,430.34 ", 235.25 , 30.06 , 16.07 
 6/1/2018 ,CED-CONSOLIDATED ELEC DIST,Large,MST, Cleveland, 280.25 , 25.75 , 66.24 , 13.62 , -   , 25.90 
